Model,Checkpoint,Task,Metric,Run 1,Run 2,Run 3,Average,Task_family,Percentage,olmo-params,Flops
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,gsm8k-platinum_adv_OLMo-2-1124-7B-8pct,"exact_match,flexible-extract",0.0,0.0,0.0,0.0,gsm8k-platinum_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,gsm8k_adv_OLMo-2-1124-7B-8pct,"exact_match,flexible-extract",0.0,0.0,0.0,0.0,gsm8k_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,triviaqa_adv_OLMo-2-1124-7B-8pct,"exact_match,none",0.0,0.0,0.0,0.0,triviaqa_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,triviaqa_adv_OLMo-2-1124-7B-8pct,"answer_exists,none",0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,triviaqa_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,bbh_adv_OLMo-2-1124-7B-90pct,"exact_match,get-answer",0.0056179775280898,0.0056179775280898,0.0056179775280898,0.0056179775280898,bbh_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv_OLMo-2-1124-7B-90pct,"pass@1,create_test",0.0,0.0,0.0,0.0,cruxeval_i_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_o_adv_OLMo-2-1124-7B-90pct,"pass@1,create_test",0.0032258064516129,0.0032258064516129,0.0032258064516129,0.0032258064516129,cruxeval_o_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,gsm8k-platinum_adv_OLMo-2-1124-7B-90pct,"exact_match,flexible-extract",0.0088495575221238,0.0088495575221238,0.0088495575221238,0.0088495575221238,gsm8k-platinum_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,gsm8k_adv_OLMo-2-1124-7B-90pct,"exact_match,flexible-extract",0.0071428571428571,0.0071428571428571,0.0071428571428571,0.0071428571428571,gsm8k_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,triviaqa_adv_OLMo-2-1124-7B-90pct,"exact_match,none",0.0,0.0,0.0,0.0,triviaqa_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,triviaqa_adv_OLMo-2-1124-7B-90pct,"answer_exists,none",0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,triviaqa_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,bbh_adv_OLMo-2-1124-7B-9pct,"exact_match,get-answer",0.0042134831460674,0.0042134831460674,0.0042134831460674,0.0042134831460674,bbh_adv,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv_OLMo-2-1124-7B-9pct,"pass@1,create_test",0.0,0.0,0.0,0.0,cruxeval_i_adv,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_o_adv_OLMo-2-1124-7B-9pct,"pass@1,create_test",0.0,0.0,0.0,0.0,cruxeval_o_adv,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,gsm8k-platinum_adv_OLMo-2-1124-7B-9pct,"exact_match,flexible-extract",0.0088495575221238,0.0088495575221238,0.0088495575221238,0.0088495575221238,gsm8k-platinum_adv,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,gsm8k_adv_OLMo-2-1124-7B-9pct,"exact_match,flexible-extract",0.0071428571428571,0.0071428571428571,0.0071428571428571,0.0071428571428571,gsm8k_adv,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,triviaqa_adv_OLMo-2-1124-7B-9pct,"exact_match,none",0.0,0.0,0.0,0.0,triviaqa_adv,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,triviaqa_adv_OLMo-2-1124-7B-9pct,"answer_exists,none",0.0,0.0,0.0,0.0,triviaqa_adv,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,gsm8k_adv_OLMo-2-0325-32B-100pct,reflection,0.5147058823529411,,,0.5147058823529411,gsm8k_adv,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,gsm8k_adv_OLMo-2-0325-32B-10pct,reflection,0.6029411764705882,,,0.6029411764705882,gsm8k_adv,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,gsm8k_adv_OLMo-2-0325-32B-20pct,reflection,0.5,,,0.5,gsm8k_adv,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,gsm8k_adv_OLMo-2-0325-32B-29pct,reflection,0.4705882352941176,,,0.4705882352941176,gsm8k_adv,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,gsm8k_adv_OLMo-2-0325-32B-42pct,reflection,0.4705882352941176,,,0.4705882352941176,gsm8k_adv,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,gsm8k_adv_OLMo-2-0325-32B-50pct,reflection,0.5,,,0.5,gsm8k_adv,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,gsm8k_adv_OLMo-2-0325-32B-60pct,reflection,0.4852941176470588,,,0.4852941176470588,gsm8k_adv,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,gsm8k_adv_OLMo-2-0325-32B-70pct,reflection,0.4411764705882353,,,0.4411764705882353,gsm8k_adv,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,gsm8k_adv_OLMo-2-0325-32B-80pct,reflection,0.6029411764705882,,,0.6029411764705882,gsm8k_adv,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,gsm8k_adv_OLMo-2-0325-32B-89pct,reflection,0.5294117647058824,,,0.5294117647058824,gsm8k_adv,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,gsm8k_adv_OLMo-2-0325-32B-9pct,reflection,0.5588235294117647,,,0.5588235294117647,gsm8k_adv,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,gsm8k_adv_OLMo-2-1124-13B-100pct,reflection,0.4961240310077519,,,0.4961240310077519,gsm8k_adv,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,gsm8k_adv_OLMo-2-1124-13B-17pct,reflection,0.3798449612403101,,,0.3798449612403101,gsm8k_adv,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,gsm8k_adv_OLMo-2-1124-13B-20pct,reflection,0.5581395348837209,,,0.5581395348837209,gsm8k_adv,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,gsm8k_adv_OLMo-2-1124-13B-30pct,reflection,0.2558139534883721,,,0.2558139534883721,gsm8k_adv,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,gsm8k_adv_OLMo-2-1124-13B-40pct,reflection,0.4573643410852713,,,0.4573643410852713,gsm8k_adv,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,gsm8k_adv_OLMo-2-1124-13B-50pct,reflection,0.5038759689922481,,,0.5038759689922481,gsm8k_adv,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,gsm8k_adv_OLMo-2-1124-13B-60pct,reflection,0.4573643410852713,,,0.4573643410852713,gsm8k_adv,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,gsm8k_adv_OLMo-2-1124-13B-70pct,reflection,0.3798449612403101,,,0.3798449612403101,gsm8k_adv,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,gsm8k_adv_OLMo-2-1124-13B-80pct,reflection,0.5271317829457365,,,0.5271317829457365,gsm8k_adv,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,gsm8k_adv_OLMo-2-1124-13B-90pct,reflection,0.6046511627906976,,,0.6046511627906976,gsm8k_adv,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,gsm8k_adv_OLMo-2-1124-7B-100pct,reflection,0.3142857142857143,,,0.3142857142857143,gsm8k_adv,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,gsm8k_adv_OLMo-2-1124-7B-10pct,reflection,0.3285714285714285,,,0.3285714285714285,gsm8k_adv,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,gsm8k_adv_OLMo-2-1124-7B-1pct,reflection,0.0785714285714285,,,0.0785714285714285,gsm8k_adv,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,gsm8k_adv_OLMo-2-1124-7B-20pct,reflection,0.5214285714285715,,,0.5214285714285715,gsm8k_adv,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,gsm8k_adv_OLMo-2-1124-7B-2pct,reflection,0.2785714285714286,,,0.2785714285714286,gsm8k_adv,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,gsm8k_adv_OLMo-2-1124-7B-30pct,reflection,0.4428571428571428,,,0.4428571428571428,gsm8k_adv,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,gsm8k_adv_OLMo-2-1124-7B-3pct,reflection,0.1857142857142857,,,0.1857142857142857,gsm8k_adv,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,gsm8k_adv_OLMo-2-1124-7B-40pct,reflection,0.3214285714285714,,,0.3214285714285714,gsm8k_adv,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,gsm8k_adv_OLMo-2-1124-7B-4pct,reflection,0.2571428571428571,,,0.2571428571428571,gsm8k_adv,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,gsm8k_adv_OLMo-2-1124-7B-50pct,reflection,0.2857142857142857,,,0.2857142857142857,gsm8k_adv,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,gsm8k_adv_OLMo-2-1124-7B-5pct,reflection,0.2428571428571428,,,0.2428571428571428,gsm8k_adv,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,gsm8k_adv_OLMo-2-1124-7B-60pct,reflection,0.4571428571428571,,,0.4571428571428571,gsm8k_adv,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,gsm8k_adv_OLMo-2-1124-7B-6pct,reflection,0.2928571428571428,,,0.2928571428571428,gsm8k_adv,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,gsm8k_adv_OLMo-2-1124-7B-70pct,reflection,0.2428571428571428,,,0.2428571428571428,gsm8k_adv,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,gsm8k_adv_OLMo-2-1124-7B-7pct,reflection,0.2642857142857143,,,0.2642857142857143,gsm8k_adv,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,gsm8k_adv_OLMo-2-1124-7B-80pct,reflection,0.3714285714285714,,,0.3714285714285714,gsm8k_adv,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,gsm8k_adv_OLMo-2-1124-7B-8pct,reflection,0.25,,,0.25,gsm8k_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,gsm8k_adv_OLMo-2-1124-7B-90pct,reflection,0.3642857142857142,,,0.3642857142857142,gsm8k_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,gsm8k_adv_OLMo-2-1124-7B-9pct,reflection,0.2928571428571428,,,0.2928571428571428,gsm8k_adv,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,gsm8k_adv_OLMo-2-0325-32B-100pct,correlation,,,,,gsm8k_adv,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,gsm8k_adv_OLMo-2-0325-32B-10pct,correlation,,,,,gsm8k_adv,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,gsm8k_adv_OLMo-2-0325-32B-20pct,correlation,0.1740776559556978,,,0.1740776559556978,gsm8k_adv,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,gsm8k_adv_OLMo-2-0325-32B-29pct,correlation,,,,,gsm8k_adv,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,gsm8k_adv_OLMo-2-0325-32B-42pct,correlation,0.129580263837204,,,0.129580263837204,gsm8k_adv,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,gsm8k_adv_OLMo-2-0325-32B-50pct,correlation,,,,,gsm8k_adv,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,gsm8k_adv_OLMo-2-0325-32B-60pct,correlation,,,,,gsm8k_adv,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,gsm8k_adv_OLMo-2-0325-32B-70pct,correlation,0.1374971731957277,,,0.1374971731957277,gsm8k_adv,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,gsm8k_adv_OLMo-2-0325-32B-80pct,correlation,0.1412644828044033,,,0.1412644828044033,gsm8k_adv,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,gsm8k_adv_OLMo-2-0325-32B-89pct,correlation,0.1151824567441813,,,0.1151824567441813,gsm8k_adv,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,gsm8k_adv_OLMo-2-0325-32B-9pct,correlation,,,,,gsm8k_adv,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,gsm8k_adv_OLMo-2-1124-13B-100pct,correlation,0.0009728289282096,,,0.0009728289282096,gsm8k_adv,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,gsm8k_adv_OLMo-2-1124-13B-17pct,correlation,0.1603467237903753,,,0.1603467237903753,gsm8k_adv,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,gsm8k_adv_OLMo-2-1124-13B-20pct,correlation,0.078644108700737,,,0.078644108700737,gsm8k_adv,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,gsm8k_adv_OLMo-2-1124-13B-30pct,correlation,-0.0735757149253179,,,-0.0735757149253179,gsm8k_adv,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,gsm8k_adv_OLMo-2-1124-13B-40pct,correlation,0.0962759980296759,,,0.0962759980296759,gsm8k_adv,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,gsm8k_adv_OLMo-2-1124-13B-50pct,correlation,-0.0890762050858701,,,-0.0890762050858701,gsm8k_adv,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,gsm8k_adv_OLMo-2-1124-13B-60pct,correlation,-0.0811469126250125,,,-0.0811469126250125,gsm8k_adv,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,gsm8k_adv_OLMo-2-1124-13B-70pct,correlation,,,,,gsm8k_adv,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,gsm8k_adv_OLMo-2-1124-13B-80pct,correlation,0.0837154230642331,,,0.0837154230642331,gsm8k_adv,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,gsm8k_adv_OLMo-2-1124-13B-90pct,correlation,0.1247708522362717,,,0.1247708522362717,gsm8k_adv,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,gsm8k_adv_OLMo-2-1124-7B-100pct,correlation,-0.0574226619925596,,,-0.0574226619925596,gsm8k_adv,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,gsm8k_adv_OLMo-2-1124-7B-10pct,correlation,,,,,gsm8k_adv,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,gsm8k_adv_OLMo-2-1124-7B-1pct,correlation,0.4122626278336425,,,0.4122626278336425,gsm8k_adv,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,gsm8k_adv_OLMo-2-1124-7B-20pct,correlation,,,,,gsm8k_adv,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,gsm8k_adv_OLMo-2-1124-7B-2pct,correlation,,,,,gsm8k_adv,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,gsm8k_adv_OLMo-2-1124-7B-30pct,correlation,0.0951358179501463,,,0.0951358179501463,gsm8k_adv,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,gsm8k_adv_OLMo-2-1124-7B-3pct,correlation,,,,,gsm8k_adv,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,gsm8k_adv_OLMo-2-1124-7B-40pct,correlation,0.0460306813888422,,,0.0460306813888422,gsm8k_adv,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,gsm8k_adv_OLMo-2-1124-7B-4pct,correlation,-0.0499030604267486,,,-0.0499030604267486,gsm8k_adv,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,gsm8k_adv_OLMo-2-1124-7B-50pct,correlation,,,,,gsm8k_adv,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,gsm8k_adv_OLMo-2-1124-7B-5pct,correlation,-0.0480373593357356,,,-0.0480373593357356,gsm8k_adv,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,gsm8k_adv_OLMo-2-1124-7B-60pct,correlation,-0.0778351543053667,,,-0.0778351543053667,gsm8k_adv,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,gsm8k_adv_OLMo-2-1124-7B-6pct,correlation,0.1870686980044088,,,0.1870686980044088,gsm8k_adv,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,gsm8k_adv_OLMo-2-1124-7B-70pct,correlation,,,,,gsm8k_adv,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,gsm8k_adv_OLMo-2-1124-7B-7pct,correlation,-0.0508364071778728,,,-0.0508364071778728,gsm8k_adv,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,gsm8k_adv_OLMo-2-1124-7B-80pct,correlation,-0.0652008016738622,,,-0.0652008016738622,gsm8k_adv,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,gsm8k_adv_OLMo-2-1124-7B-8pct,correlation,,,,,gsm8k_adv,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,gsm8k_adv_OLMo-2-1124-7B-90pct,correlation,-0.0642070452590718,,,-0.0642070452590718,gsm8k_adv,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,gsm8k_adv_OLMo-2-1124-7B-9pct,correlation,0.1318008675188276,,,0.1318008675188276,gsm8k_adv,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,gsm8k_adv_OLMo-2-0325-32B-100pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,gsm8k_adv_OLMo-2-0325-32B-10pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,gsm8k_adv_OLMo-2-0325-32B-20pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,gsm8k_adv_OLMo-2-0325-32B-29pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,gsm8k_adv_OLMo-2-0325-32B-42pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,gsm8k_adv_OLMo-2-0325-32B-50pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,gsm8k_adv_OLMo-2-0325-32B-60pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,gsm8k_adv_OLMo-2-0325-32B-70pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,gsm8k_adv_OLMo-2-0325-32B-80pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,gsm8k_adv_OLMo-2-0325-32B-89pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,gsm8k_adv_OLMo-2-0325-32B-9pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,gsm8k_adv_OLMo-2-1124-13B-100pct,accurate_impl_reflection,0.0077519379844961,,,0.0077519379844961,gsm8k_adv,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,gsm8k_adv_OLMo-2-1124-13B-17pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,gsm8k_adv_OLMo-2-1124-13B-20pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,gsm8k_adv_OLMo-2-1124-13B-30pct,accurate_impl_reflection,0.0155038759689922,,,0.0155038759689922,gsm8k_adv,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,gsm8k_adv_OLMo-2-1124-13B-40pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,gsm8k_adv_OLMo-2-1124-13B-50pct,accurate_impl_reflection,0.0077519379844961,,,0.0077519379844961,gsm8k_adv,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,gsm8k_adv_OLMo-2-1124-13B-60pct,accurate_impl_reflection,0.0077519379844961,,,0.0077519379844961,gsm8k_adv,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,gsm8k_adv_OLMo-2-1124-13B-70pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,gsm8k_adv_OLMo-2-1124-13B-80pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,gsm8k_adv_OLMo-2-1124-13B-90pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,gsm8k_adv_OLMo-2-1124-7B-100pct,accurate_impl_reflection,0.0071428571428571,,,0.0071428571428571,gsm8k_adv,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,gsm8k_adv_OLMo-2-1124-7B-10pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,gsm8k_adv_OLMo-2-1124-7B-1pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,gsm8k_adv_OLMo-2-1124-7B-20pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,gsm8k_adv_OLMo-2-1124-7B-2pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,gsm8k_adv_OLMo-2-1124-7B-30pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,gsm8k_adv_OLMo-2-1124-7B-3pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,gsm8k_adv_OLMo-2-1124-7B-40pct,accurate_impl_reflection,0.0071428571428571,,,0.0071428571428571,gsm8k_adv,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,gsm8k_adv_OLMo-2-1124-7B-4pct,accurate_impl_reflection,0.0071428571428571,,,0.0071428571428571,gsm8k_adv,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,gsm8k_adv_OLMo-2-1124-7B-50pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,gsm8k_adv_OLMo-2-1124-7B-5pct,accurate_impl_reflection,0.0071428571428571,,,0.0071428571428571,gsm8k_adv,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,gsm8k_adv_OLMo-2-1124-7B-60pct,accurate_impl_reflection,0.0071428571428571,,,0.0071428571428571,gsm8k_adv,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,gsm8k_adv_OLMo-2-1124-7B-6pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,gsm8k_adv_OLMo-2-1124-7B-70pct,accurate_impl_reflection,0.0,,,0.0,gsm8k_adv,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,gsm8k_adv_OLMo-2-1124-7B-7pct,accurate_impl_reflection,0.0071428571428571,,,0.0071428571428571,gsm8k_adv,0.07,7,2.464703942470481
